Entry,Entry.Name,Protein.names,Gene.Names,Organism,Length,Transmembrane,Intramembrane,Gene.Ontology..cellular.component.,Gene.Ontology..biological.process.,Gene.Ontology..molecular.function.,Gene.Ontology..GO.,Gene.Ontology.IDs,Subcellular.location..CC.,Prediction,OTHER,SP.Sec.SPI.,CS.Position,N_term_md,cterm_distance,penultimate_distance,membrane_domain_count,in_biogrid,in_massspec,Reduced.CC.Terms
Q8TBQ9,KISHA_HUMAN,Protein kish-A (Transmembrane protein 167) (Transmembrane protein 167A),TMEM167A TMEM167,Homo sapiens (Human),72,"TRANSMEM 54..71; /note=""Helical""; /evidence=""ECO:0000255""",,Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139],constitutive secretory pathway [GO:0045054]; intracellular transport [GO:0046907]; protein secretion [GO:0009306],,Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; constitutive secretory pathway [GO:0045054]; intracellular transport [GO:0046907]; protein secretion [GO:0009306],GO:0000139; GO:0005794; GO:0009306; GO:0045054; GO:0046907,SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:19942856}; Single-pass type I membrane protein {ECO:0000269|PubMed:19942856}.,OTHER,1.0,0.0,,True,1,,1,False,False,Golgi apparatus
Q8TCB6,O51E1_HUMAN,Olfactory receptor 51E1 (D-GPCR) (G-protein coupled receptor 164) (Olfactory receptor 52A3) (Prostate-overexpressed G protein-coupled receptor) (Prostate-specific G protein-coupled receptor 2),OR51E1 GPR164 OR51E1P OR52A3P POGR PSGR2,Homo sapiens (Human),318,"TRANSMEM 32..52; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 61..81; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 101..123; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 146..166; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 199..219; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 240..260; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 276..296; /note=""Helical""; /evidence=""ECO:0000255""",,plasma membrane [GO:0005886],,G protein-coupled receptor activity [GO:0004930]; olfactory receptor activity [GO:0004984],plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; olfactory receptor activity [GO:0004984],GO:0004930; GO:0004984; GO:0005886,SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15313197}; Multi-pass membrane protein {ECO:0000269|PubMed:15313197}.,OTHER,1.0,0.0,,True,22,16.0,7,False,False,cell periphery
Q8TCW7,ZPLD1_HUMAN,"Zona pellucida-like domain-containing protein 1 (ZP domain-containing protein 1) (Cupulin) [Cleaved into: Zona pellucida-like domain-containing protein 1, secreted form]",ZPLD1,Homo sapiens (Human),415,"TRANSMEM 373..393; /note=""Helical""; /evidence=""ECO:0000255""",,cell surface [GO:0009986]; cytoplasmic vesicle membrane [GO:0030659]; extracellular space [GO:0005615],vestibular reflex [GO:0060005],,cell surface [GO:0009986]; cytoplasmic vesicle membrane [GO:0030659]; extracellular space [GO:0005615]; vestibular reflex [GO:0060005],GO:0005615; GO:0009986; GO:0030659; GO:0060005,"SUBCELLULAR LOCATION: [Zona pellucida-like domain-containing protein 1]: Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:C0H9B6}; Single-pass type I membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Zona pellucida-like domain-containing protein 1, secreted form]: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:C0H9B6}.",SP,0.000212,0.999722,CS pos: 19-20. Pr: 0.9655,False,22,,1,False,False,cell surface; membrane; extracellular region
Q8TDV2,GP148_HUMAN,Probable G-protein coupled receptor 148 (Brain and testis restricted GPCR) (G-protein coupled receptor PGR6),GPR148 BTR PGR6,Homo sapiens (Human),347,"TRANSMEM 52..72; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 86..106; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 131..151; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 166..186; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 215..235; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 262..282; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 300..322; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",,membrane [GO:0016020]; plasma membrane [GO:0005886],detection of chemical stimulus involved in sensory perception of smell [GO:0050911],G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984],membrane [GO:0016020]; plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]; detection of chemical stimulus involved in sensory perception of smell [GO:0050911],GO:0004930; GO:0004984; GO:0005549; GO:0005886; GO:0016020; GO:0050911,SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.,OTHER,0.999885,0.000147,,True,25,18.0,7,False,False,membrane; cell periphery
Q8WVI0,UQCC5_HUMAN,Ubiquinol-cytochrome c reductase complex assembly factor 5 (Small integral membrane protein 4),UQCC5 C3orf78 SMIM4,Homo sapiens (Human),70,"TRANSMEM 20..41; /note=""Helical""; /evidence=""ECO:0000255""",,mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739],mitochondrial cytochrome c oxidase assembly [GO:0033617]; mitochondrial respiratory chain complex III assembly [GO:0034551],mitochondrial ribosome binding [GO:0097177],mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; mitochondrial ribosome binding [GO:0097177]; mitochondrial cytochrome c oxidase assembly [GO:0033617]; mitochondrial respiratory chain complex III assembly [GO:0034551],GO:0005739; GO:0005743; GO:0033617; GO:0034551; GO:0097177,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:34969438}; Single-pass membrane protein {ECO:0000255}.,OTHER,1.0,1.8e-05,,True,29,,1,False,True,mitochondrion
Q8WZ84,OR8D1_HUMAN,Olfactory receptor 8D1 (OST004) (Olfactory receptor 8D3) (Olfactory receptor OR11-301) (Olfactory receptor-like protein JCG9),OR8D1 OR8D3,Homo sapiens (Human),308,"TRANSMEM 26..46; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 55..75; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 100..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..160; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 198..217; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 238..258; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 272..292; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",,plasma membrane [GO:0005886],G protein-coupled receptor signaling pathway [GO:0007186]; sensory perception of smell [GO:0007608],G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984],plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]; G protein-coupled receptor signaling pathway [GO:0007186]; sensory perception of smell [GO:0007608],GO:0004930; GO:0004984; GO:0005549; GO:0005886; GO:0007186; GO:0007608,SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.,OTHER,1.0,0.0,,True,16,14.0,7,False,False,cell periphery
Q8WZ94,OR5P3_HUMAN,Olfactory receptor 5P3 (Olfactory receptor OR11-94) (Olfactory receptor-like protein JCG1),OR5P3,Homo sapiens (Human),311,"TRANSMEM 26..46; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 55..75; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 100..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..160; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 197..217; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 238..258; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 272..292; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",,plasma membrane [GO:0005886],,G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984],plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984],GO:0004930; GO:0004984; GO:0005549; GO:0005886,SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.,OTHER,1.0,0.0,,True,19,14.0,7,False,False,cell periphery
Q8WZA6,OR1E3_HUMAN,Olfactory receptor 1E3 (Olfactory receptor 17-210) (OR17-210) (Olfactory receptor OR17-7),OR1E3 OR1E3P,Homo sapiens (Human),343,"TRANSMEM 29..49; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 108..128; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 142..162; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 196..216; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 243..263; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 272..292; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 311..331; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",,plasma membrane [GO:0005886],adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; signal transduction [GO:0007165],G protein-coupled olfactory receptor activity [GO:0038022]; olfactory receptor activity [GO:0004984],plasma membrane [GO:0005886]; G protein-coupled olfactory receptor activity [GO:0038022]; olfactory receptor activity [GO:0004984]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; signal transduction [GO:0007165],GO:0004984; GO:0005886; GO:0007165; GO:0007189; GO:0038022,SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.,OTHER,1.0,2e-06,,True,12,19.0,7,False,False,cell periphery
Q96A46,MFRN2_HUMAN,Mitoferrin-2 (Mitochondrial RNA-splicing protein 3/4 homolog) (MRS3/4) (hMRS3/4) (Mitochondrial iron transporter 2) (Solute carrier family 25 member 28),SLC25A28 MFRN2 NPD016,Homo sapiens (Human),364,"TRANSMEM 72..91; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 133..152; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 170..189; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 227..246; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 261..280; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 327..346; /note=""Helical; Name=6""; /evidence=""ECO:0000255""",,mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739],iron import into the mitochondrion [GO:0048250],ferrous iron transmembrane transporter activity [GO:0015093],mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; ferrous iron transmembrane transporter activity [GO:0015093]; iron import into the mitochondrion [GO:0048250],GO:0005739; GO:0005743; GO:0015093; GO:0031966; GO:0048250,SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion inner membrane {ECO:0000305|PubMed:11297739}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 2]: Mitochondrion inner membrane {ECO:0000305|PubMed:11297739}; Multi-pass membrane protein {ECO:0000255}.,OTHER,1.0,5e-06,,True,18,47.0,6,False,False,mitochondrion
Q96GE9,DMAC1_HUMAN,Distal membrane-arm assembly complex protein 1 (Transmembrane protein 261),DMAC1 C9orf123 TMEM261,Homo sapiens (Human),116,"TRANSMEM 52..69; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 82..104; /note=""Helical""; /evidence=""ECO:0000255""",,mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739],mitochondrial respiratory chain complex I assembly [GO:0032981],,mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; mitochondrial respiratory chain complex I assembly [GO:0032981],GO:0005739; GO:0005743; GO:0032981,SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:27626371}; Multi-pass membrane protein {ECO:0000305}.,OTHER,0.999934,7.3e-05,,True,12,13.0,2,False,False,mitochondrion
Q96H78,S2544_HUMAN,Solute carrier family 25 member 44,SLC25A44 KIAA0446,Homo sapiens (Human),314,"TRANSMEM 20..42; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 71..90; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 113..133; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 185..201; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 222..239; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 278..296; /note=""Helical; Name=6""; /evidence=""ECO:0000255""",,mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739],amino acid transport [GO:0006865]; branched-chain amino acid catabolic process [GO:0009083]; branched-chain amino acid transport [GO:0015803]; regulation of cold-induced thermogenesis [GO:0120161],branched-chain amino acid transmembrane transporter activity [GO:0015658],mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; amino acid transport [GO:0006865]; branched-chain amino acid catabolic process [GO:0009083]; branched-chain amino acid transport [GO:0015803]; regulation of cold-induced thermogenesis [GO:0120161],GO:0005739; GO:0006865; GO:0009083; GO:0015658; GO:0015803; GO:0031966; GO:0120161,SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250|UniProtKB:Q8BGF9}; Multi-pass membrane protein {ECO:0000255}.,OTHER,1.0,3e-06,,True,18,39.0,6,False,False,mitochondrion
Q96I36,COX14_HUMAN,Cytochrome c oxidase assembly protein COX14,COX14 C12orf62,Homo sapiens (Human),57,"TRANSMEM 15..37; /note=""Helical""; /evidence=""ECO:0000255""",,mitochondrial inner membrane [GO:0005743]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739],mitochondrial cytochrome c oxidase assembly [GO:0033617],,mitochondrial inner membrane [GO:0005743]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; mitochondrial cytochrome c oxidase assembly [GO:0033617],GO:0005739; GO:0005741; GO:0005743; GO:0033617,"SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:22243966, ECO:0000269|PubMed:22356826, ECO:0000269|PubMed:27184847}; Single-pass membrane protein {ECO:0000255}.",OTHER,1.0,0.0,,True,20,,1,False,False,mitochondrion; outer membrane
Q96IK0,TM101_HUMAN,Transmembrane protein 101 (Putative NF-kappa-B-activating protein 130),TMEM101,Homo sapiens (Human),257,"TRANSMEM 21..40; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 52..72; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 77..97; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 110..130; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 139..159; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 182..202; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 206..226; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 233..253; /note=""Helical""; /evidence=""ECO:0000255""",,membrane [GO:0016020],positive regulation of canonical NF-kappaB signal transduction [GO:0043123],,membrane [GO:0016020]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123],GO:0016020; GO:0043123,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,OTHER,0.994702,0.005308,,True,4,7.0,8,False,False,membrane
Q96JT2,S45A3_HUMAN,Solute carrier family 45 member 3 (Prostate cancer-associated protein 6) (Prostein),SLC45A3 PCANAP6 PRST,Homo sapiens (Human),553,"TRANSMEM 19..39; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 52..72; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 88..108; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 120..140; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 161..181; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 198..218; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 275..295; /note=""Helical; Name=7""; /evidence=""ECO:0000255""; TRANSMEM 323..343; /note=""Helical; Name=8""; /evidence=""ECO:0000255""; TRANSMEM 353..373; /note=""Helical; Name=9""; /evidence=""ECO:0000255""; TRANSMEM 382..402; /note=""Helical; Name=10""; /evidence=""ECO:0000255""; TRANSMEM 522..542; /note=""Helical; Name=11""; /evidence=""ECO:0000255""",,membrane [GO:0016020]; plasma membrane [GO:0005886],hexose transmembrane transport [GO:0008645]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of glucose metabolic process [GO:0010907]; regulation of oligodendrocyte differentiation [GO:0048713]; sucrose transport [GO:0015770],sucrose:proton symporter activity [GO:0008506]; sugar transmembrane transporter activity [GO:0051119],membrane [GO:0016020]; plasma membrane [GO:0005886]; sucrose:proton symporter activity [GO:0008506]; sugar transmembrane transporter activity [GO:0051119]; hexose transmembrane transport [GO:0008645]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of glucose metabolic process [GO:0010907]; regulation of oligodendrocyte differentiation [GO:0048713]; sucrose transport [GO:0015770],GO:0005886; GO:0008506; GO:0008645; GO:0010907; GO:0015770; GO:0016020; GO:0045723; GO:0048713; GO:0051119,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,OTHER,1.0,1e-06,,True,11,120.0,11,False,False,membrane; cell periphery
Q96LL3,FIMP_HUMAN,Fertilization-influencing membrane protein,FIMP C16orf92,Homo sapiens (Human),132,"TRANSMEM 100..120; /note=""Helical""; /evidence=""ECO:0000255""",,plasma membrane [GO:0005886],fertilization [GO:0009566]; fusion of sperm to egg plasma membrane involved in single fertilization [GO:0007342],,plasma membrane [GO:0005886]; fertilization [GO:0009566]; fusion of sperm to egg plasma membrane involved in single fertilization [GO:0007342],GO:0005886; GO:0007342; GO:0009566,SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:E9Q9R3}; Single-pass type I membrane protein {ECO:0000305}.,OTHER,1.0,1e-06,,True,12,,1,False,False,cell periphery
Q96NU0,CNT3B_HUMAN,Contactin-associated protein-like 3B (Cell recognition molecule Caspr3b),CNTNAP3B CASPR3B,Homo sapiens (Human),1288,"TRANSMEM 1246..1266; /note=""Helical""; /evidence=""ECO:0000255""",,membrane [GO:0016020],cell adhesion [GO:0007155],,membrane [GO:0016020]; cell adhesion [GO:0007155],GO:0007155; GO:0016020,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.,SP,0.000282,0.999672,CS pos: 25-26. Pr: 0.9564,False,22,,1,False,False,membrane
Q96R48,OR2A5_HUMAN,Olfactory receptor 2A5 (Olfactory receptor 2A26) (Olfactory receptor 2A8) (Olfactory receptor 7-138/7-141) (OR7-138) (OR7-141),OR2A5 OR2A26 OR2A8,Homo sapiens (Human),311,"TRANSMEM 25..48; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 57..78; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 101..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..158; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 197..219; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 237..259; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 273..292; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",,plasma membrane [GO:0005886],detection of chemical stimulus involved in sensory perception of smell [GO:0050911],G protein-coupled receptor activity [GO:0004930]; olfactory receptor activity [GO:0004984],plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; olfactory receptor activity [GO:0004984]; detection of chemical stimulus involved in sensory perception of smell [GO:0050911],GO:0004930; GO:0004984; GO:0005886; GO:0050911,SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.,OTHER,1.0,2e-06,,True,19,14.0,7,False,False,cell periphery
